season,season_type,week,game_date,game_key,play_id,play_sequence,player_id,field_goal_result,attempt_yards
2011,Reg,13,12/4/2011,55341,2717,96,27752,Made,27
2011,Reg,13,12/4/2011,55354,961,36,21213,Made,31
2011,Reg,13,12/4/2011,55348,1956,83,21093,Made,43
2011,Reg,13,12/4/2011,55353,495,21,22744,Made,36
2011,Reg,13,12/4/2011,55349,1576,62,32371,Made,45
2011,Reg,13,12/4/2011,55350,4227,160,22912,Made,39
2011,Reg,13,12/4/2011,55347,3064,126,30120,Missed,50
2011,Reg,13,12/4/2011,55345,783,33,33529,Made,33
2011,Reg,13,12/4/2011,55341,3478,126,27752,Made,44
2011,Reg,13,12/4/2011,55354,432,15,30932,Made,39
2011,Reg,13,12/4/2011,55344,1608,64,27091,Made,19
2011,Reg,13,12/4/2011,55351,2333,91,26215,Made,23
2011,Reg,13,12/4/2011,55349,3618,141,35102,Made,46
2011,Reg,13,12/4/2011,55346,1871,95,8392,Made,31
2011,Reg,13,12/4/2011,55343,2558,106,23860,Made,21
2011,Reg,13,12/4/2011,55352,2238,96,32386,Missed,43
2011,Reg,13,12/4/2011,55341,295,11,27752,Made,48
2011,Reg,13,12/4/2011,55350,1021,38,22912,Made,40
2011,Reg,13,12/4/2011,55348,730,32,33677,Made,50
2011,Reg,13,12/4/2011,55353,1093,46,22744,Made,19
2011,Reg,13,12/4/2011,55349,4238,167,35102,Made,43
2011,Reg,13,12/4/2011,55346,2507,83,8392,Blocked,42
2011,Reg,13,12/4/2011,55347,398,15,29874,Blocked,33
2011,Reg,13,12/4/2011,55352,4328,182,32386,Made,31
2011,Reg,13,12/4/2011,55342,1492,52,30403,Made,32
2011,Reg,13,12/4/2011,55350,2500,87,22912,Made,25
2011,Reg,13,12/4/2011,55344,2818,112,25479,Missed,54
2011,Reg,13,12/4/2011,55351,665,26,26215,Made,48
2011,Reg,13,12/4/2011,55349,967,40,35102,Made,33
2011,Reg,13,12/4/2011,55346,3088,125,8392,Missed,55
2011,Reg,13,12/4/2011,55343,1362,57,27760,Missed,34
2011,Reg,13,12/4/2011,55352,769,34,26471,Made,38
2011,Reg,13,12/4/2011,55342,3232,120,30403,Missed,41
2011,Reg,13,12/4/2011,55350,4424,168,31446,Made,46
2011,Reg,13,12/4/2011,55348,1003,44,33677,Made,47
2011,Reg,13,12/4/2011,55353,1570,64,22744,Made,28
2011,Reg,13,12/4/2011,55349,1972,76,35102,Made,23
2011,Reg,13,12/4/2011,55346,612,25,10114,Made,39
2011,Reg,13,12/4/2011,55343,1684,69,27760,Missed,41
2011,Reg,13,12/4/2011,55352,3356,141,26471,Made,50
2011,Reg,13,12/4/2011,55341,1560,58,30030,Made,27
2011,Reg,13,12/4/2011,55350,4684,176,31446,Made,23
2011,Reg,13,12/4/2011,55344,794,29,25479,Made,43
2011,Reg,13,12/4/2011,55351,1449,56,38134,Made,50
2011,Reg,13,12/4/2011,55349,2638,104,32371,Made,51
2011,Reg,13,12/4/2011,55353,2558,100,22744,Made,34
2011,Reg,13,12/4/2011,55343,1945,79,27760,Made,21
2011,Reg,13,12/4/2011,55351,490,19,38134,Missed,53
2011,Reg,13,12/4/2011,55342,2886,105,34707,Made,21
2011,Reg,13,12/4/2011,55351,4067,151,38134,Missed,49
2011,Reg,13,12/4/2011,55348,1459,63,33677,Made,46
2011,Reg,13,12/4/2011,55351,2699,105,38134,Made,37
2011,Reg,13,12/4/2011,55349,2830,111,32371,Missed,40
2011,Reg,13,12/4/2011,55348,1790,76,33677,Made,44
2011,Reg,13,12/5/2011,55355,718,31,30231,Made,29
2011,Reg,14,12/8/2011,55356,296,11,23860,Made,20
2011,Reg,14,12/11/2011,55358,3560,152,21093,Missed,36
2011,Reg,14,12/11/2011,55361,3108,123,32386,Made,49
2011,Reg,14,12/11/2011,55360,2129,87,8392,Made,30
2011,Reg,14,12/11/2011,55364,652,27,34707,Made,53
2011,Reg,14,12/11/2011,55367,1876,69,22744,Made,27
2011,Reg,14,12/11/2011,55369,1414,61,30030,Missed,53
2011,Reg,14,12/11/2011,55366,2176,89,30932,Made,24
2011,Reg,14,12/11/2011,55363,926,39,33529,Missed,55
2011,Reg,14,12/11/2011,55358,2251,97,27091,Made,30
2011,Reg,14,12/11/2011,55357,730,32,27760,Made,36
2011,Reg,14,12/11/2011,55360,3446,137,8392,Made,26
2011,Reg,14,12/11/2011,55363,2806,113,33529,Made,22
2011,Reg,14,12/11/2011,55367,2145,79,22744,Made,22
2011,Reg,14,12/11/2011,55365,1385,56,27752,Made,43
2011,Reg,14,12/11/2011,55366,1657,67,30932,Made,23
2011,Reg,14,12/11/2011,55370,2171,86,38134,Made,49
2011,Reg,14,12/11/2011,55358,2689,116,27091,Missed,46
2011,Reg,14,12/11/2011,55361,2590,100,32386,Made,38
2011,Reg,14,12/11/2011,55359,399,16,25479,Made,46
2011,Reg,14,12/11/2011,55370,1991,79,26471,Made,26
2011,Reg,14,12/11/2011,55367,667,23,22744,Made,46
2011,Reg,14,12/11/2011,55369,2048,87,30030,Made,37
2011,Reg,14,12/11/2011,55366,663,27,35102,Made,24
2011,Reg,14,12/11/2011,55370,554,23,26471,Made,23
2011,Reg,14,12/11/2011,55367,1178,42,22744,Made,22
2011,Reg,14,12/11/2011,55357,1413,62,21213,Made,22
2011,Reg,14,12/11/2011,55359,2770,114,29874,Made,28
2011,Reg,14,12/11/2011,55370,4625,182,38134,Blocked,47
2011,Reg,14,12/11/2011,55367,1574,56,22744,Missed,50
2011,Reg,14,12/11/2011,55365,2066,80,10114,Made,29
2011,Reg,14,12/11/2011,55368,4063,165,31446,Made,59
2011,Reg,14,12/11/2011,55370,2629,104,38134,Made,49
2011,Reg,14,12/11/2011,55359,641,27,29874,Made,22
2011,Reg,14,12/11/2011,55361,1249,52,32386,Made,34
2011,Reg,14,12/11/2011,55368,4528,182,31446,Made,51
2011,Reg,14,12/11/2011,55363,1481,62,37195,Made,40
2011,Reg,14,12/11/2011,55359,837,36,29874,Made,47
2011,Reg,14,12/11/2011,55369,1197,52,30231,Made,47
2011,Reg,14,12/11/2011,55368,1303,53,31446,Blocked,28
2011,Reg,14,12/11/2011,55361,3480,139,32386,Made,33
2011,Reg,14,12/11/2011,55359,1981,80,29874,Made,49
2011,Reg,14,12/11/2011,55365,2722,106,10114,Made,22
2011,Reg,14,12/11/2011,55366,1963,80,35102,Made,25
2011,Reg,14,12/11/2011,55365,291,12,10114,Made,25
2011,Reg,14,12/11/2011,55359,3507,143,25479,Made,33
2011,Reg,14,12/11/2011,55368,2838,115,30403,Made,57
2011,Reg,14,12/11/2011,55359,1870,76,25479,Missed,47
2011,Reg,14,12/12/2011,55371,2886,116,28258,Made,29
2011,Reg,14,12/12/2011,55371,1144,48,28258,Made,46
2011,Reg,14,12/12/2011,55371,3424,139,33469,Made,48
2011,Reg,14,12/12/2011,55371,2628,107,33469,Missed,38
2011,Reg,14,12/12/2011,55371,876,36,33469,Made,42
2011,Reg,14,12/12/2011,55371,2237,90,33469,Made,23
2011,Reg,15,12/15/2011,55372,1865,78,27091,Made,31
2011,Reg,15,12/15/2011,55372,623,26,27091,Made,33
2011,Reg,15,12/17/2011,55373,2171,90,38134,Made,30
2011,Reg,15,12/18/2011,55383,3645,135,26215,Made,33
2011,Reg,15,12/18/2011,55384,981,42,31446,Made,26
2011,Reg,15,12/18/2011,55386,1122,48,30231,Made,45
2011,Reg,15,12/18/2011,55381,1880,76,28258,Made,43
2011,Reg,15,12/18/2011,55377,777,34,21213,Made,47
2011,Reg,15,12/18/2011,55376,2059,86,25479,Made,26
2011,Reg,15,12/18/2011,55378,725,29,32386,Missed,54
2011,Reg,15,12/18/2011,55374,3763,136,33529,Made,26
2011,Reg,15,12/18/2011,55383,4574,171,26215,Made,22
2011,Reg,15,12/18/2011,55380,2116,86,35102,Made,43
2011,Reg,15,12/18/2011,55386,2393,103,30231,Missed,37
2011,Reg,15,12/18/2011,55381,694,28,28258,Missed,45
2011,Reg,15,12/18/2011,55377,2997,122,21213,Made,40
2011,Reg,15,12/18/2011,55379,3793,149,10114,Missed,50
2011,Reg,15,12/18/2011,55382,2280,88,25326,Made,46
2011,Reg,15,12/18/2011,55374,1557,58,33529,Made,20
2011,Reg,15,12/18/2011,55385,1512,61,32371,Made,39
2011,Reg,15,12/18/2011,55384,2088,87,30932,Made,34
2011,Reg,15,12/18/2011,55386,2915,124,30231,Made,28
2011,Reg,15,12/18/2011,55381,1516,62,28258,Made,26
2011,Reg,15,12/18/2011,55377,1449,60,27752,Made,53
2011,Reg,15,12/18/2011,55376,2650,109,25479,Made,34
2011,Reg,15,12/18/2011,55378,2659,105,34707,Made,46
2011,Reg,15,12/18/2011,55374,1751,66,33529,Made,26
2011,Reg,15,12/18/2011,55385,2032,80,32371,Made,28
2011,Reg,15,12/18/2011,55380,2662,109,35102,Made,25
2011,Reg,15,12/18/2011,55386,228,9,27760,Missed,36
2011,Reg,15,12/18/2011,55381,438,17,29874,Made,21
2011,Reg,15,12/18/2011,55377,1977,80,27752,Made,21
2011,Reg,15,12/18/2011,55379,1143,46,22912,Made,49
2011,Reg,15,12/18/2011,55382,4852,184,25326,Blocked,65
2011,Reg,15,12/18/2011,55374,4798,174,30030,Made,34
2011,Reg,15,12/18/2011,55383,1162,45,23860,Made,44
2011,Reg,15,12/18/2011,55384,1512,64,30932,Made,21
2011,Reg,15,12/18/2011,55378,357,15,34707,Made,19
2011,Reg,15,12/18/2011,55381,2243,91,29874,Made,41
2011,Reg,15,12/18/2011,55385,2848,114,37195,Made,28
2011,Reg,15,12/18/2011,55376,630,28,25479,Missed,49
2011,Reg,15,12/18/2011,55382,3689,141,25326,Made,51
2011,Reg,15,12/18/2011,55374,2511,91,30030,Missed,26
2011,Reg,15,12/18/2011,55378,924,38,34707,Made,32
2011,Reg,15,12/18/2011,55380,397,16,35102,Made,36
2011,Reg,15,12/18/2011,55378,3083,123,34707,Made,20
2011,Reg,15,12/18/2011,55379,216,8,22912,Made,44
2011,Reg,15,12/18/2011,55380,1919,78,26471,Made,40
2011,Reg,15,12/18/2011,55375,3122,120,33469,Made,33
2011,Reg,15,12/18/2011,55380,2408,99,26471,Missed,44
2011,Reg,15,12/19/2011,55387,995,42,22744,Made,38
2011,Reg,15,12/19/2011,55387,598,25,22744,Made,22
2011,Reg,15,12/19/2011,55387,2722,104,30120,Made,51
2011,Reg,15,12/19/2011,55387,3163,120,30120,Missed,48
2011,Reg,16,12/22/2011,55388,839,36,25479,Made,44
2011,Reg,16,12/22/2011,55388,2367,96,25479,Made,35
2011,Reg,16,12/22/2011,55388,3736,151,25479,Made,31
2011,Reg,16,12/22/2011,55388,672,29,21213,Made,23
2011,Reg,16,12/22/2011,55388,1648,68,21213,Made,32
2011,Reg,16,12/22/2011,55388,2130,86,21213,Missed,42
2011,Reg,16,12/22/2011,55388,2903,119,21213,Made,47
2011,Reg,16,12/22/2011,55388,3365,138,21213,Made,31
2011,Reg,16,12/24/2011,55392,968,40,29874,Missed,35
2011,Reg,16,12/24/2011,55397,467,19,27752,Made,51
2011,Reg,16,12/24/2011,55390,2616,97,30030,Made,25
2011,Reg,16,12/24/2011,55396,2142,86,30120,Made,49
2011,Reg,16,12/24/2011,55400,3102,118,37195,Made,51
2011,Reg,16,12/24/2011,55401,518,22,22744,Missed,52
2011,Reg,16,12/24/2011,55399,807,33,8392,Made,50
2011,Reg,16,12/24/2011,55395,2232,89,32371,Missed,44
2011,Reg,16,12/24/2011,55392,1321,53,29874,Missed,48
2011,Reg,16,12/24/2011,55393,127,5,25326,Made,28
2011,Reg,16,12/24/2011,55390,2940,109,30030,Made,25
2011,Reg,16,12/24/2011,55396,518,21,30120,Made,21
2011,Reg,16,12/24/2011,55400,2761,104,37195,Made,43
2011,Reg,16,12/24/2011,55401,957,41,22744,Made,53
2011,Reg,16,12/24/2011,55399,2611,106,30231,Made,22
2011,Reg,16,12/24/2011,55395,1226,51,26471,Made,21
2011,Reg,16,12/24/2011,55392,1996,81,29874,Made,41
2011,Reg,16,12/24/2011,55397,2673,108,27752,Made,51
2011,Reg,16,12/24/2011,55390,3310,121,30030,Made,29
2011,Reg,16,12/24/2011,55394,313,10,33529,Made,47
2011,Reg,16,12/24/2011,55398,1911,74,35102,Made,26
2011,Reg,16,12/24/2011,55401,2669,107,22744,Made,29
2011,Reg,16,12/24/2011,55390,624,24,30030,Missed,45
2011,Reg,16,12/24/2011,55395,3415,140,26471,Made,36
2011,Reg,16,12/24/2011,55392,246,10,29874,Made,24
2011,Reg,16,12/24/2011,55393,714,30,34707,Made,23
2011,Reg,16,12/24/2011,55390,914,35,30030,Missed,31
2011,Reg,16,12/24/2011,55389,820,34,26127,Made,48
2011,Reg,16,12/24/2011,55398,2284,89,35102,Made,53
2011,Reg,16,12/24/2011,55401,3092,122,22744,Made,44
2011,Reg,16,12/24/2011,55390,1486,57,30030,Made,28
2011,Reg,16,12/24/2011,55389,2476,103,26127,Made,43
2011,Reg,16,12/24/2011,55392,2721,111,29874,Made,32
2011,Reg,16,12/24/2011,55397,3301,134,27752,Made,35
2011,Reg,16,12/24/2011,55398,3055,122,35102,Made,25
2011,Reg,16,12/24/2011,55396,2739,110,28258,Missed,33
2011,Reg,16,12/24/2011,55391,404,17,21093,Made,21
2011,Reg,16,12/24/2011,55401,3622,145,22744,Made,39
2011,Reg,16,12/24/2011,55398,3857,154,35102,Made,47
2011,Reg,16,12/24/2011,55396,1879,75,28258,Missed,52
2011,Reg,16,12/24/2011,55391,1628,66,21093,Made,19
2011,Reg,16,12/24/2011,55393,2219,83,34707,Blocked,49
2011,Reg,16,12/24/2011,55398,568,22,22912,Made,36
2011,Reg,16,12/24/2011,55394,2361,94,30932,Missed,51
2011,Reg,16,12/24/2011,55392,3823,157,26215,Made,29
2011,Reg,16,12/24/2011,55401,1692,69,33469,Made,19
2011,Reg,16,12/24/2011,55398,3529,142,22912,Made,23
2011,Reg,16,12/24/2011,55394,2725,108,30932,Made,45
2011,Reg,16,12/24/2011,55391,1301,53,33677,Made,42
2011,Reg,16,12/24/2011,55397,2133,85,29090,Made,39
2011,Reg,16,12/24/2011,55398,1604,63,22912,Missed,49
2011,Reg,16,12/24/2011,55394,3904,155,30932,Made,42
2011,Reg,16,12/24/2011,55393,2910,110,34707,Made,20
2011,Reg,16,12/24/2011,55393,4119,160,34707,Blocked,49
2011,Reg,16,12/24/2011,55393,3757,145,25326,Made,31
2011,Reg,16,12/24/2011,55393,4275,165,25326,Made,36
2011,Reg,16,12/24/2011,55393,1464,57,25326,Missed,59
2011,Reg,16,12/25/2011,55402,1535,63,30403,Made,35
2011,Reg,16,12/25/2011,55402,3655,151,30403,Made,30
2011,Reg,16,12/25/2011,55402,595,25,30403,Missed,49
2011,Reg,16,12/26/2011,55403,3361,131,27091,Made,30
2011,Reg,16,12/26/2011,55403,2756,109,27091,Made,51
2011,Reg,16,12/26/2011,55403,285,12,27091,Made,34
2011,Reg,16,12/26/2011,55403,2873,114,10114,Made,29
2011,Reg,17,1/1/2012,55414,3378,138,26471,Made,28
2011,Reg,17,1/1/2012,55413,1578,67,10114,Made,43
2011,Reg,17,1/1/2012,55415,1518,62,35102,Blocked,36
2011,Reg,17,1/1/2012,55404,2489,104,33677,Made,41
2011,Reg,17,1/1/2012,55418,2351,98,31446,Made,38
2011,Reg,17,1/1/2012,55419,1378,58,25326,Made,52
2011,Reg,17,1/1/2012,55409,897,39,21213,Made,48
2011,Reg,17,1/1/2012,55416,2562,109,28258,Made,49
2011,Reg,17,1/1/2012,55405,450,19,27760,Made,42
2011,Reg,17,1/1/2012,55406,1041,46,30120,Missed,45
2011,Reg,17,1/1/2012,55417,1799,69,26215,Made,41
2011,Reg,17,1/1/2012,55408,1698,71,25479,Made,52
2011,Reg,17,1/1/2012,55418,467,20,34707,Missed,44
2011,Reg,17,1/1/2012,55419,1713,72,25326,Made,43
2011,Reg,17,1/1/2012,55409,2151,87,21213,Made,20
2011,Reg,17,1/1/2012,55412,2225,88,33316,Missed,45
2011,Reg,17,1/1/2012,55414,1985,79,38134,Missed,52
2011,Reg,17,1/1/2012,55413,1359,57,21093,Made,41
2011,Reg,17,1/1/2012,55417,3759,142,33469,Made,26
2011,Reg,17,1/1/2012,55411,478,16,22912,Made,26
2011,Reg,17,1/1/2012,55414,1297,55,26471,Missed,40
2011,Reg,17,1/1/2012,55419,2402,97,25326,Made,27
2011,Reg,17,1/1/2012,55410,329,14,33529,Made,44
2011,Reg,17,1/1/2012,55416,3087,131,28258,Made,48
2011,Reg,17,1/1/2012,55405,683,29,29874,Made,46
2011,Reg,17,1/1/2012,55406,1278,56,23860,Made,26
2011,Reg,17,1/1/2012,55417,1159,46,33469,Made,43
2011,Reg,17,1/1/2012,55408,2076,86,25479,Made,37
2011,Reg,17,1/1/2012,55405,1105,46,29874,Missed,36
2011,Reg,17,1/1/2012,55419,3050,124,25326,Made,32
2011,Reg,17,1/1/2012,55410,3531,146,33529,Made,44
2011,Reg,17,1/1/2012,55412,2889,116,30932,Made,20
2011,Reg,17,1/1/2012,55405,2972,118,29874,Made,46
2011,Reg,17,1/1/2012,55406,2802,116,23860,Made,49
2011,Reg,17,1/1/2012,55417,4998,192,26215,Made,28
2011,Reg,17,1/1/2012,55411,1650,66,22912,Blocked,48
2011,Reg,17,1/1/2012,55405,3652,146,29874,Made,23
2011,Reg,17,1/1/2012,55419,1992,82,30231,Made,51
2011,Reg,17,1/1/2012,55410,1943,82,33529,Made,58
2011,Reg,17,1/1/2012,55416,1856,79,22744,Made,42
2011,Reg,17,1/1/2012,55417,3447,130,26215,Made,43
2011,Reg,17,1/1/2012,55406,1661,71,23860,Made,45
2011,Reg,17,1/1/2012,55410,3044,128,33529,Made,40
2011,Reg,17,1/1/2012,55407,2647,103,32386,Missed,47
2011,Reg,17,1/1/2012,55417,3199,122,33469,Blocked,24
2011,Reg,17,1/1/2012,55419,3312,135,30231,Missed,44
2011,Reg,17,1/1/2012,55410,1517,64,32371,Made,31
2011,Reg,17,1/1/2012,55412,2474,98,30932,Made,47
2011,Reg,17,1/1/2012,55415,3027,122,35102,Made,27
2011,Reg,17,1/1/2012,55406,1965,81,30120,Made,19
2011,Reg,17,1/1/2012,55409,1606,67,29090,Made,25
2011,Reg,17,1/1/2012,55411,2003,79,22912,Made,26
2011,Reg,17,1/1/2012,55415,349,14,37195,Made,35
2011,Reg,17,1/1/2012,55406,2285,95,30120,Made,29
2011,Reg,17,1/1/2012,55409,2279,93,29090,Made,32
2011,Reg,17,1/1/2012,55416,1328,58,22744,Made,36
2011,Reg,17,1/1/2012,55415,2712,109,37195,Made,20
2011,Reg,17,1/1/2012,55408,2777,115,25479,Made,22
2011,Reg,17,1/1/2012,55409,2497,102,29090,Made,47
2011,Reg,17,1/1/2012,55416,265,11,22744,Missed,48
2011,Reg,17,1/1/2012,55409,3224,131,29090,Made,39
2011,Reg,17,1/1/2012,55411,3317,130,30403,Made,27
2011,Reg,17,1/1/2012,55407,754,31,32386,Made,22
2011,Reg,17,1/1/2012,55404,3372,141,27091,Made,20
2011,Reg,17,1/1/2012,55407,2024,79,8392,Made,30
2011,Reg,17,1/1/2012,55407,2434,96,8392,Missed,39
2011,Reg,17,1/1/2012,55408,1910,79,27752,Made,43
2011,Reg,17,1/1/2012,55408,2408,100,27752,Made,33
2011,Reg,17,1/1/2012,55408,979,41,27752,Made,21
2011,Post,1,1/7/2012,55490,1035,45,29874,Missed,50
2011,Post,1,1/7/2012,55491,2174,80,10114,Made,24
2011,Post,1,1/7/2012,55490,1314,57,29874,Made,37
2011,Post,1,1/7/2012,55490,1661,71,25479,Made,39
2011,Post,1,1/8/2012,55493,3067,125,31446,Made,35
2011,Post,1,1/8/2012,55492,3500,145,26471,Missed,32
2011,Post,1,1/8/2012,55493,1520,62,31446,Made,20
2011,Post,1,1/8/2012,55492,2276,96,26471,Made,22
2011,Post,1,1/8/2012,55493,1939,79,31446,Made,28
2011,Post,1,1/8/2012,55493,240,10,30120,Made,45
2011,Post,1,1/8/2012,55493,818,36,30120,Made,38
2011,Post,1,1/8/2012,55493,3258,134,30120,Made,37
2011,Post,2,1/14/2012,55494,3703,139,10114,Made,48
2011,Post,2,1/14/2012,55495,3109,128,31446,Made,41
2011,Post,2,1/14/2012,55494,4026,153,22744,Made,37
2011,Post,2,1/14/2012,55495,3426,140,30932,Made,20
2011,Post,2,1/14/2012,55494,1089,43,22744,Made,25
2011,Post,2,1/14/2012,55494,2798,106,22744,Made,41
2011,Post,2,1/15/2012,55497,579,23,32386,Made,47
2011,Post,2,1/15/2012,55496,148,6,25479,Made,40
2011,Post,2,1/15/2012,55497,2695,111,32386,Made,35
2011,Post,2,1/15/2012,55496,1377,55,25479,Made,33
2011,Post,2,1/15/2012,55497,3274,136,26471,Made,35
2011,Post,2,1/15/2012,55496,2575,106,25479,Missed,50
2011,Post,2,1/15/2012,55497,1173,47,26471,Blocked,40
2011,Post,2,1/15/2012,55496,660,26,27760,Made,48
2011,Post,2,1/15/2012,55497,1824,74,26471,Made,23
2011,Post,2,1/15/2012,55496,3547,146,27760,Made,44
2011,Post,2,1/15/2012,55497,336,14,26471,Made,31
2011,Post,3,1/22/2012,55498,2914,124,27760,Made,39
2011,Post,3,1/22/2012,55501,3678,145,22744,Made,25
2011,Post,3,1/22/2012,55498,1773,76,30932,Made,35
2011,Post,3,1/22/2012,55501,5016,195,26471,Made,31
2011,Post,3,1/22/2012,55498,630,27,30932,Made,29
2011,Post,3,1/22/2012,55501,2042,79,26471,Made,31
2011,Post,3,1/22/2012,55498,1018,43,27760,Made,20
2011,Post,3,1/22/2012,55498,4064,169,27760,Missed,32
2011,Post,3,1/22/2012,55498,2419,103,30932,Made,24
2011,Post,5,1/29/2012,55503,2376,99,25326,Made,37
2011,Post,4,2/5/2012,55502,2727,114,26471,Made,33
2011,Post,4,2/5/2012,55502,869,36,30932,Made,29
2011,Post,4,2/5/2012,55502,2411,100,26471,Made,38
2012,Pre,1,8/5/2012,55760,1608,67,10114,Made,22
2012,Pre,1,8/5/2012,55760,3685,145,10114,Blocked,54
2012,Pre,1,8/5/2012,55760,2931,119,26215,Made,27
2012,Pre,2,8/9/2012,55761,1521,59,30231,Missed,35
2012,Pre,2,8/9/2012,55766,3486,132,30403,Made,47
2012,Pre,2,8/9/2012,55763,2708,111,39470,Made,36
2012,Pre,2,8/9/2012,55766,599,23,31446,Made,28
2012,Pre,2,8/9/2012,55765,4020,161,37195,Made,51
2012,Pre,2,8/9/2012,55766,2253,83,31446,Missed,57
2012,Pre,2,8/9/2012,55764,563,22,10114,Made,46
2012,Pre,2,8/9/2012,55765,3773,149,39421,Made,43
2012,Pre,2,8/9/2012,55763,2405,98,27091,Made,31
2012,Pre,2,8/9/2012,55765,1558,59,30120,Made,31
2012,Pre,2,8/9/2012,55762,2207,84,25947,Missed,22
2012,Pre,2,8/9/2012,55765,439,17,30120,Made,46
2012,Pre,2,8/9/2012,55762,3766,138,25947,Made,45
2012,Pre,2,8/9/2012,55762,471,18,25947,Made,43
2012,Pre,2,8/9/2012,55764,3544,137,33337,Made,27
2012,Pre,2,8/9/2012,55764,4272,168,10114,Missed,41
2012,Pre,2,8/9/2012,55764,2329,89,30932,Missed,53
2012,Pre,2,8/10/2012,55767,3598,150,29090,Made,29
2012,Pre,2,8/10/2012,55773,2630,102,38220,Made,41
2012,Pre,2,8/10/2012,55768,907,37,29874,Made,22
2012,Pre,2,8/10/2012,55770,2091,85,26215,Made,40
2012,Pre,2,8/10/2012,55771,171,7,38705,Made,39
2012,Pre,2,8/10/2012,55769,3532,144,39199,Made,40
2012,Pre,2,8/10/2012,55768,2977,118,32371,Made,38
2012,Pre,2,8/10/2012,55770,2736,113,34707,Made,24
2012,Pre,2,8/10/2012,55767,656,29,26471,Made,34
2012,Pre,2,8/10/2012,55773,2858,112,33529,Missed,50
2012,Pre,2,8/10/2012,55768,1155,47,28258,Made,42
2012,Pre,2,8/10/2012,55770,1226,51,34707,Made,22
2012,Pre,2,8/10/2012,55771,885,37,38705,Made,26
2012,Pre,2,8/10/2012,55769,1538,62,23860,Made,37
2012,Pre,2,8/10/2012,55768,3436,134,38041,Missed,37
2012,Pre,2,8/10/2012,55773,289,12,33529,Missed,51
2012,Pre,2,8/10/2012,55771,1622,68,38851,Made,29
2012,Pre,2,8/10/2012,55769,3063,124,35395,Missed,46
2012,Pre,2,8/10/2012,55773,3205,126,38220,Made,28
2012,Pre,2,8/10/2012,55769,4202,171,35395,Made,45
2012,Pre,2,8/10/2012,55769,1377,55,8392,Missed,48
2012,Pre,2,8/11/2012,55774,1812,71,27752,Made,32
2012,Pre,2,8/11/2012,55772,650,28,21093,Made,33
2012,Pre,2,8/11/2012,55774,684,27,33469,Made,41
2012,Pre,2,8/11/2012,55772,324,14,26127,Made,20
2012,Pre,2,8/11/2012,55774,2986,119,33469,Made,40
2012,Pre,2,8/11/2012,55772,2267,92,26127,Made,37
2012,Pre,2,8/11/2012,55774,3388,136,38927,Missed,36
2012,Pre,2,8/11/2012,55772,1140,46,32353,Made,48
2012,Pre,2,8/11/2012,55772,3582,148,38691,Made,52
2012,Pre,2,8/11/2012,55772,1524,63,38691,Made,21
2012,Pre,2,8/12/2012,55775,3277,137,34673,Made,31
2012,Pre,2,8/12/2012,55775,1223,52,38701,Made,37
2012,Pre,2,8/13/2012,55776,2376,91,38134,Made,33
2012,Pre,2,8/13/2012,55776,1043,41,25326,Blocked,47
2012,Pre,2,8/13/2012,55776,3295,130,39369,Missed,36
2012,Pre,3,8/16/2012,55777,963,39,27091,Made,20
2012,Pre,3,8/16/2012,55778,4062,162,35395,Made,34
2012,Pre,3,8/16/2012,55777,1947,78,27091,Made,22
2012,Pre,3,8/16/2012,55778,522,20,23860,Made,53
2012,Pre,3,8/16/2012,55777,3125,125,38041,Missed,47
2012,Pre,3,8/16/2012,55778,864,32,23860,Made,47
2012,Pre,3,8/16/2012,55777,677,28,29874,Made,54
2012,Pre,3,8/16/2012,55778,2236,88,23860,Made,52
2012,Pre,3,8/16/2012,55778,2426,95,23860,Missed,56
2012,Pre,3,8/16/2012,55778,2364,93,32386,Missed,54
2012,Pre,3,8/16/2012,55778,3649,145,32386,Made,42
2012,Pre,3,8/17/2012,55787,1325,55,29090,Made,36
2012,Pre,3,8/17/2012,55783,2264,85,25326,Made,21
2012,Pre,3,8/17/2012,55780,2402,97,8392,Made,50
2012,Pre,3,8/17/2012,55782,1491,58,38705,Made,47
2012,Pre,3,8/17/2012,55781,2772,115,27752,Made,23
2012,Pre,3,8/17/2012,55783,685,26,25326,Made,18
2012,Pre,3,8/17/2012,55779,223,9,32353,Made,49
2012,Pre,3,8/17/2012,55782,2049,80,38705,Made,45
2012,Pre,3,8/17/2012,55787,3067,119,29090,Made,47
2012,Pre,3,8/17/2012,55783,1015,39,25326,Made,40
2012,Pre,3,8/17/2012,55780,4429,181,39470,Made,45
2012,Pre,3,8/17/2012,55782,2813,112,38705,Made,40
2012,Pre,3,8/17/2012,55781,1356,58,27752,Made,24
2012,Pre,3,8/17/2012,55783,3957,150,39369,Made,53
2012,Pre,3,8/17/2012,55779,3625,145,32353,Made,43
2012,Pre,3,8/17/2012,55782,788,30,38705,Made,22
2012,Pre,3,8/17/2012,55787,488,21,33337,Made,37
2012,Pre,3,8/17/2012,55783,1289,49,26215,Made,32
2012,Pre,3,8/17/2012,55780,1147,46,39470,Made,50
2012,Pre,3,8/17/2012,55782,1122,42,38705,Missed,49
2012,Pre,3,8/17/2012,55781,1734,75,27752,Made,48
2012,Pre,3,8/17/2012,55782,3810,153,38705,Made,30
2012,Pre,3,8/17/2012,55779,2126,86,21093,Made,44
2012,Pre,3,8/17/2012,55781,2137,87,27752,Missed,56
